source_result_filename,line_number,B,x,pte_solution_id,bit_length_p,p,LP_congruence_ok,LP_minus_omega,LP_plus_omega,LP_minus_lpf,LP_plus_lpf,smooth_ok
size-6_16_4398046511104_to_8796093022208.txt,870,65536,6271013602593,27,230,1424664196459761494034479191134918780704634013009763425305969415600897,False,22,12,35111,39301,True
size-6_16_4398046511104_to_8796093022208.txt,883,65536,4964835728160,8,226,62799188073741418447475572229378849334332627204666134786092213870001,False,24,9,43037,54721,True
size-6_16_4398046511104_to_8796093022208.txt,896,65536,5996439273363,23,230,1089047174354658054892964279547894016516762897615678003189354121200927,False,21,12,49207,39569,True
size-6_16_4398046511104_to_8796093022208.txt,898,65536,6340389844954,28,230,1521884954226207661666806590944285196352900235409485056135277057744199,False,22,13,25799,56443,True
size-6_16_4398046511104_to_8796093022208.txt,914,65536,5515543688963,16,229,659501863865266391054201433264555989470565394322076005940437956108287,False,20,13,60077,14831,True
size-6_16_4398046511104_to_8796093022208.txt,984,65536,5516694798808,16,219,765843670190877539686229280784177664213093258201038774912659487297,False,22,11,56369,39877,True
size-6_16_4398046511104_to_8796093022208.txt,1008,65536,6480005484370,30,235,52464274646036956833801461094219848114752558446435216355928120404467527,False,23,13,56489,44101,True
size-6_16_4398046511104_to_8796093022208.txt,1032,65536,8336776793802,57,240,951613221685318257696170630736254510007809219263916675175332935065136199,False,22,13,60607,58049,True
size-6_16_4398046511104_to_8796093022208.txt,1045,65536,5105304866034,10,225,32996835936199339105058722869178041527523908077992194132377988500721,False,21,12,61751,42043,True
size-6_16_4398046511104_to_8796093022208.txt,1081,65536,8750195319488,63,223,12194748916561815998121597110224884802869142041939282143749743787201,False,24,11,33617,21107,True
size-6_16_4398046511104_to_8796093022208.txt,1082,65536,8750263916968,63,240,1272325804836014663059598692879782396029768597761971464904741038419156897,False,26,12,61469,22013,True
size-6_16_4398046511104_to_8796093022208.txt,1085,65536,5656331272597,18,223,8129677695322999498786628983057636753660735624198725741568310032817,False,22,13,33599,10937,True
size-6_16_4398046511104_to_8796093022208.txt,1108,65536,4693971054736,4,233,7579732437484629620927041179150752163605784940051996353557187749215297,False,26,14,53719,46499,True
size-6_16_4398046511104_to_8796093022208.txt,1117,65536,5863266440515,21,222,3588477359076321992894089503240521635707099629203946890229633049799,False,23,11,44417,20051,True
size-6_16_4398046511104_to_8796093022208.txt,1137,65536,8407996796265,58,233,8276396310726241416499188214754528967265308406998174425021434271180449,False,24,13,39623,44189,True
size-6_16_4398046511104_to_8796093022208.txt,1191,65536,8065682601170,53,222,4240368558671561511288239772225353479679638005473881263885018690449,False,21,14,50741,33871,True
size-6_16_4398046511104_to_8796093022208.txt,1206,65536,6965606205884,37,221,3103272330067903351531717421328756775841013668867679928867754927687,False,21,11,57719,36469,True
size-6_16_4398046511104_to_8796093022208.txt,1211,65536,4421551158280,0,240,1037804212338320408752135229343039457053279918935929626325803289993838591,False,29,11,14447,62507,True
size-6_16_4398046511104_to_8796093022208.txt,1212,65536,7378400167632,43,224,26248034854934127552540000761982030247383926845409558517935867942431,False,23,11,65257,54133,True
size-6_16_4398046511104_to_8796093022208.txt,1220,65536,6141131530561,25,243,7450027891859047820442076839276639159568099550403822508033476548120719871,False,24,13,38449,51767,True
size-6_16_4398046511104_to_8796093022208.txt,1226,65536,5453633404596,15,220,1222343208284050499969498883830371502150281446863933055572668765471,False,24,12,51287,18439,True
size-6_16_4398046511104_to_8796093022208.txt,1277,65536,4973091929122,8,233,10719397020510440115193519844159703822983888771554392111804349834925087,False,23,12,46831,33911,True
size-6_16_4398046511104_to_8796093022208.txt,1296,65536,6280124867133,27,230,1437128911347756261098506624525549008073857515073224035273519515744031,False,26,12,36607,51419,True
size-6_16_4398046511104_to_8796093022208.txt,1310,65536,5317777962915,13,241,3140860901328858137745749763757647125896630792418446780457391810073092449,False,23,14,60251,58369,True
size-6_16_4398046511104_to_8796093022208.txt,1334,65536,8619114389685,61,226,101774780659525531412412364728729447540299107423815264202044163655681,False,24,11,54773,42463,True
size-6_16_4398046511104_to_8796093022208.txt,1352,65536,8206981566224,55,225,49707773278485872326296674627180996914695903107670868946354544829567,False,22,11,58831,31051,True
size-6_16_4398046511104_to_8796093022208.txt,1353,65536,4837034302064,6,220,1131220935062324310148227589766091827463744894965324069449783372657,False,20,11,51817,40193,True
size-6_16_4398046511104_to_8796093022208.txt,1385,65536,5112827919485,10,219,829935942975952213584096862703923657173743277843613687502734608449,False,21,12,25343,49669,True
size-6_16_4398046511104_to_8796093022208.txt,1460,65536,4770310493656,5,219,547466315259092923902518562990681872169383101389868274810500364449,False,22,10,42437,43607,True
size-6_16_4398046511104_to_8796093022208.txt,1467,65536,8553353792144,60,223,10638612623514659079120212651145235102307855303713086479362944960049,False,23,11,20333,31649,True
size-6_16_4398046511104_to_8796093022208.txt,1523,65536,8072978772351,53,245,38447700171309156655677563404696315021690020526880534189836073848284807199,False,25,11,52919,28871,True
size-6_16_4398046511104_to_8796093022208.txt,1597,65536,5461139977205,15,229,621420967779302732096464518476269767928136935313125150394303217646151,False,22,14,42337,56377,True
size-6_16_4398046511104_to_8796093022208.txt,1616,65536,4979929290974,8,220,1347136144187811850391144860303854122594379937987015521424116979999,False,24,10,53381,55243,True
size-6_16_4398046511104_to_8796093022208.txt,1625,65536,4911300225051,7,222,3483719716924366564033828026790082526866396036823906330660843721607,False,21,12,55807,33529,True
size-6_16_4398046511104_to_8796093022208.txt,1674,65536,8145443155332,54,239,827865390161229151687093774812094004248011495154480904586517407519794311,False,23,11,37643,19739,True
size-6_16_4398046511104_to_8796093022208.txt,1714,65536,7389288111800,43,221,2090043657830153498964781931841156127363250649230339004607012428481,False,25,11,40241,42323,True
size-6_16_4398046511104_to_8796093022208.txt,1735,65536,7664699101172,47,239,574701173778976848695266110775341871094622006462981669226385921181508231,False,23,12,61673,29473,True
size-6_16_4398046511104_to_8796093022208.txt,1812,65536,4639409221067,3,221,2475371553557741907625409210581579958846422751849872329842733253201,False,23,11,23027,21557,True
size-6_16_4398046511104_to_8796093022208.txt,1826,65536,6566623265515,31,224,19902925348678198116472448201093070280053831508349586414834099897697,False,23,13,63913,2711,True
size-6_16_4398046511104_to_8796093022208.txt,1827,65536,4846682358430,6,218,352154892271356657095009561677507930791728448172742062898439046897,False,21,10,41597,42139,True
size-6_16_4398046511104_to_8796093022208.txt,1852,65536,5328780506931,13,229,536355878681392128461273147350363834355177635602745981802826572950727,False,23,13,63857,23371,True
size-6_16_4398046511104_to_8796093022208.txt,1893,65536,5054480520885,9,233,11816003074787738535095705477572985347504666550561496859316837283057607,False,24,10,56197,41641,True
size-6_16_4398046511104_to_8796093022208.txt,1899,65536,4435068152648,0,240,1056986136438559892957246583576683966981638013318892547382296710059504767,False,22,14,63113,57809,True
size-6_16_4398046511104_to_8796093022208.txt,1903,65536,5329815239808,13,241,3183760786340977958971977409989753389108949572897393935277533820058944449,False,25,12,31607,37853,True
size-6_16_4398046511104_to_8796093022208.txt,2033,65536,5401139367496,14,234,17592345039517659006159980082260843419332851089886351925947756512288799,False,24,14,36599,33191,True
size-6_16_4398046511104_to_8796093022208.txt,2081,65536,5814387355931,20,223,9591534097313748438981693683608915027428375281815084679863154252551,False,23,12,54001,25733,True
size-6_16_4398046511104_to_8796093022208.txt,2172,65536,7605829943295,46,244,26887298520521126569051839696691509071904891769578429550712110281526652447,False,24,15,61283,12647,True
size-6_16_4398046511104_to_8796093022208.txt,2251,65536,6781477697051,34,243,13508699167851791295336262795926011869699170305069021403381696000902616049,False,27,13,59557,18121,True
size-6_16_4398046511104_to_8796093022208.txt,2279,65536,4993638994983,8,235,43951558525140556120758901189483634882509112329737582478559440822244881,False,24,11,51829,49333,True
size-6_16_4398046511104_to_8796093022208.txt,2285,65536,5200181691435,11,222,4908800873643511628198969193332469016276834170699848844611343316081,False,23,12,53089,15137,True
size-6_16_4398046511104_to_8796093022208.txt,2381,65536,5821269571006,20,221,1807939041237049360135593290993843506605157805737332779369761244999,False,23,13,60257,17389,True
size-6_16_4398046511104_to_8796093022208.txt,2385,65536,5271039471131,12,226,89929532908308760283371186331667429536374266739539716690745627387007,False,22,11,49537,19979,True
size-6_16_4398046511104_to_8796093022208.txt,2388,65536,8092493218280,53,237,199024021299503659685460824486415041683723330429409886626881980307339391,False,25,12,51061,53407,True
size-6_16_4398046511104_to_8796093022208.txt,2416,65536,5753459222992,19,234,25703109639460936028243242908320713724029052275574433004204981336909921,False,25,10,53077,27437,True
size-6_16_4398046511104_to_8796093022208.txt,2421,65536,6235632207163,26,243,8164892153326959062404967859024220212323664942436714278199010509450341521,False,24,14,36943,32611,True
size-6_16_4398046511104_to_8796093022208.txt,2425,65536,4583368087848,2,219,818805686547530360964343694340673712030829579042364490173539797791,False,23,9,58889,35117,True
size-6_16_4398046511104_to_8796093022208.txt,2465,65536,7336593920664,42,224,13773341644468171117953272451214220033955005852610828672237773739847,False,19,10,59513,12373,True
size-6_16_4398046511104_to_8796093022208.txt,2506,65536,6305980898200,27,227,117181246829996419371020293326678855778625398725640290034274586571681,False,24,12,32213,42017,True
size-6_16_4398046511104_to_8796093022208.txt,2554,65536,4654122521724,3,224,18939524964626045451362432558416322091848147685008375215936830297031,False,21,11,62743,35117,True
size-6_16_4398046511104_to_8796093022208.txt,2555,65536,5962711390896,22,219,497545867831044125788755439772957304771771442052350772832557303807,False,24,11,56101,9871,True
size-6_16_4398046511104_to_8796093022208.txt,2570,65536,5687695484730,18,234,23989955993776510863283570026128687683242227474525700446079792863500561,False,23,13,64849,26171,True
size-6_16_4398046511104_to_8796093022208.txt,2579,65536,7545997747803,45,244,25642923162907047196515715407873811148901471176949324955601428349577126961,False,25,12,49919,53419,True
size-6_16_4398046511104_to_8796093022208.txt,2589,65536,8578612041755,60,226,98938762610522235534892266633397944630148047982338084389724432644999,False,23,13,64399,50263,True
size-6_16_4398046511104_to_8796093022208.txt,2629,65536,5413588443935,14,223,6857763416369366819051140125445704776142257733425154548885297057521,False,21,10,59167,57859,True
size-6_16_4398046511104_to_8796093022208.txt,2678,65536,7340988308045,42,232,3666175471534404154257179795821562218421520506597986168686281084141567,False,23,9,57593,28163,True
size-6_16_4398046511104_to_8796093022208.txt,2699,65536,5621500918253,17,229,739264359185938636209751302562116352602420721375332768981923696719999,False,23,13,53857,52553,True
size-6_16_4398046511104_to_8796093022208.txt,2702,65536,5346306735290,13,229,547027658551253903913741317433552357890279353949059904908996995888647,False,23,9,61417,63697,True
size-6_16_4398046511104_to_8796093022208.txt,2715,65536,4864583539541,6,241,1840524060448578723543466926900948773874001045358638442298768203141633041,False,24,13,55103,19709,True
size-6_16_4398046511104_to_8796093022208.txt,2721,65536,8375003999512,57,233,8083439493374343048555975731141057115884875267325535000864206189398087,False,25,10,35129,29101,True
size-6_16_4398046511104_to_8796093022208.txt,2727,65536,8099851648203,53,232,6615283204254376999743904943778941718340040109491789021952371364216199,False,24,13,20897,27253,True
size-6_16_4398046511104_to_8796093022208.txt,2731,65536,7686205892645,47,237,146111202608650261660802393720065729227084393514039430949027845526329857,False,26,11,30391,57149,True
size-6_16_4398046511104_to_8796093022208.txt,2767,65536,4934470918263,7,228,338165747180592216495052843322446460299489791680691727747254931863217,False,23,14,58613,27271,True
size-6_16_4398046511104_to_8796093022208.txt,2806,65536,5417165014450,14,236,71631461731395467649696980897108399610346535534277124445609517425568031,False,23,11,56857,56101,True
size-6_16_4398046511104_to_8796093022208.txt,2846,65536,6450742923443,29,243,10007507202672712862865993507458919561552230427564176717331132900782025137,False,24,12,46261,61981,True
size-6_16_4398046511104_to_8796093022208.txt,2860,65536,5556038021605,16,220,1366686081218117453426310949662842196038269312960320111460715594527,False,24,10,29179,25913,True
size-6_16_4398046511104_to_8796093022208.txt,2880,65536,4660421574625,3,240,1423045309181272181739059697819075744219108168876236979376583721538228351,False,28,10,46183,45131,True
size-6_16_4398046511104_to_8796093022208.txt,2881,65536,6382725367535,28,224,18420780578991339210801072374988962816846450647438107939447413840401,False,22,11,49117,53279,True
size-6_16_4398046511104_to_8796093022208.txt,2955,65536,6590243677787,31,224,20336356511018541190291774936293357716697665848045603465442042913799,False,22,12,57571,55633,True
size-6_16_4398046511104_to_8796093022208.txt,3023,65536,5490608752163,15,229,641813785812696698859353802938905732477114258743171815037756614907007,False,22,12,58567,51461,True
size-6_16_4398046511104_to_8796093022208.txt,3091,65536,7005259990333,37,231,2768417603328433486224977318872840407670368438107868651114916033186591,False,24,9,60493,62873,True
size-6_16_4398046511104_to_8796093022208.txt,3095,65536,6387061913711,28,243,9429187242429439150888768234371862299524744739134636092011237329297634431,False,25,10,56711,17351,True
size-6_16_4398046511104_to_8796093022208.txt,3110,65536,6731182689033,33,231,2178885053971070300256778876069105544232026114429601194654482060523201,False,24,13,61471,35027,True
size-6_16_4398046511104_to_8796093022208.txt,3166,65536,4735790921930,4,233,7994044404901798379757516939032435884493671275130371019663582934903281,False,24,11,62011,38669,True
size-6_16_4398046511104_to_8796093022208.txt,3174,65536,4873930034480,6,241,1861843817622855628888011865843433194122782802359581340860599464211574961,False,25,14,56401,17713,True
size-6_16_4398046511104_to_8796093022208.txt,3235,65536,7146016223126,39,231,3119392618353855665683497715035001234679925829219141470527485255353937,False,25,13,32191,62639,True
size-6_16_4398046511104_to_8796093022208.txt,3286,65536,5015747279103,8,235,45132074974138242436510888715685756686739350852249710123764073480168199,False,27,14,39233,36191,True
size-6_16_4398046511104_to_8796093022208.txt,3297,65536,4740920521625,4,240,1577043061146847742178206395474094752628538178497516637877846617571910151,False,23,11,58567,40387,True
size-6_16_8796093022208_to_17592186044416.txt,9,65536,12782170239735,29,233,7405647252547022818608307478835934884512627618505183864009152704945951,False,22,12,64901,11941,True
size-6_16_8796093022208_to_17592186044416.txt,12,65536,12095071107391,24,244,16104761404729929832349201489714982662260788323319915314921442492775398649,False,15,25,35521,46819,True
size-6_16_8796093022208_to_17592186044416.txt,28,65536,11821356116571,22,248,379028011536790989494268960071879370093230947564561606599730279353649072177,False,22,13,49463,58013,True
size-6_16_8796093022208_to_17592186044416.txt,37,65536,12096699660335,24,226,85127085945526340644430317890146211559314946884734647877007262252049,False,22,15,45631,46679,True
size-6_16_8796093022208_to_17592186044416.txt,56,65536,9486407985301,5,239,516442795925750802067053924190885794599754249184627968745867567633158271,False,25,11,53239,32579,True
size-6_16_8796093022208_to_17592186044416.txt,76,65536,8799830684207,0,227,126507704750911775708827176115548089445678216498432752305704496512049,False,23,10,41681,36191,True
size-6_16_8796093022208_to_17592186044416.txt,89,65536,13061439823095,31,249,689626317720843443357173362554274730829464596437009237708851135125761299207,False,23,13,38119,8753,True
size-6_16_8796093022208_to_17592186044416.txt,153,65536,12652563586093,28,249,569821294360403831874896917985662452668924559378780827893929963652083833377,False,25,12,59399,24419,True
size-6_16_8796093022208_to_17592186044416.txt,167,65536,14440449132447,41,244,25701331885457615065166457711720125356832979095134381810531718602278968711,False,23,13,45139,49307,True
size-6_16_8796093022208_to_17592186044416.txt,192,65536,9493105643086,5,223,9397008939050758625761300249168168744962738305535625253038460489521,False,24,11,52817,27817,True
size-6_16_8796093022208_to_17592186044416.txt,205,65536,10868380710811,15,228,409122501266097005047807772312628866092249390247511735177942973858631,False,25,11,20477,30187,True
size-6_16_8796093022208_to_17592186044416.txt,229,65536,11419809759904,19,232,4133285689303011221347689492043271576571659614819046326582282507494049,False,22,12,62017,22271,True
size-6_16_8796093022208_to_17592186044416.txt,235,65536,9633334735835,6,231,3351078760387944368807274907679709873610544984585230811134136757473791,False,24,10,36583,40879,True
size-6_16_8796093022208_to_17592186044416.txt,246,65536,12521012597063,27,236,90265702844810156837203263560859002179720476156803361163584263205026497,False,22,11,56333,44171,True
size-6_16_8796093022208_to_17592186044416.txt,254,65536,16232865719280,54,245,51861204620111765345162555874545207052797331236405747431826476011487106801,False,24,11,49711,28751,True
size-6_16_8796093022208_to_17592186044416.txt,259,65536,14446355000032,41,230,1478676797750395543939023787678814095350790578032935766704966305250001,False,23,13,31189,62597,True
size-6_16_8796093022208_to_17592186044416.txt,264,65536,15409136836170,48,231,2177676837897943342500465179405924309111445718504582947904251997969951,False,24,11,64919,54287,True
size-6_16_8796093022208_to_17592186044416.txt,270,65536,10322976579743,11,247,168072691850278479131936871357617196728573559341678603164819250601344449567,False,27,11,31481,64283,True
size-6_16_8796093022208_to_17592186044416.txt,272,65536,13622350452584,35,233,10850449513831988664775268949090083502012251756973829345997194468558847,False,22,13,54497,8011,True
size-6_16_8796093022208_to_17592186044416.txt,284,65536,12110828261912,24,241,2235910966616370518176898511902867992953443016467477007333030695955279751,False,25,11,48023,53699,True
size-6_16_8796093022208_to_17592186044416.txt,290,65536,10049323800712,9,239,729848083080373912752550427077118497621653557570932851459938366060535071,False,27,13,60149,57791,True
size-6_16_8796093022208_to_17592186044416.txt,303,65536,8812545447095,0,246,65054257107919869228156190129234488328542421566969297958658124190710352007,False,25,13,20021,40151,True
size-6_16_8796093022208_to_17592186044416.txt,327,65536,11701632072504,21,236,60140174731204654483414696864132423464249034497595048558517153631281249,False,21,13,61717,16603,True
size-6_16_8796093022208_to_17592186044416.txt,332,65536,13488924011403,34,249,836625990690763432669655256584699495062146701623417539979148300956114231681,False,25,12,19777,53551,True
size-6_16_8796093022208_to_17592186044416.txt,348,65536,9365569187856,4,246,93728693388111320111779045458238111479435904326154661990561915496920406017,False,27,11,40177,64693,True
size-6_16_8796093022208_to_17592186044416.txt,366,65536,10191655726135,10,247,155645286158492299503369845330426542956311385802522809572633398085348077447,False,27,12,51263,57727,True
size-6_16_8796093022208_to_17592186044416.txt,463,65536,11434786499430,19,242,6336359143418307952320372103641566771007931841441779676510102254929041041,False,23,11,62653,23801,True
size-6_16_8796093022208_to_17592186044416.txt,465,65536,10059987835904,9,231,1760030406643167132404112297219463507156735612046461015561816290370049,False,24,13,28297,29059,True
size-6_16_8796093022208_to_17592186044416.txt,469,65536,12809965379315,29,234,18527314070262637428590964942602390107837219905744079692170030601369617,False,20,14,45121,25633,True
size-6_16_8796093022208_to_17592186044416.txt,511,65536,13224728720440,32,233,9083559595473997965031969012996573405523114777570915836098549735816647,False,21,11,53113,64879,True
size-6_16_8796093022208_to_17592186044416.txt,531,65536,13088259578221,31,249,698166332280645940623274831309760900195045459116093713456125940581329036897,False,27,10,14639,61981,True
size-6_16_8796093022208_to_17592186044416.txt,536,65536,9788815929235,7,234,20609479582161562838400286222758064402892497370442929109481146445513799,False,23,12,35897,25981,True
size-6_16_8796093022208_to_17592186044416.txt,563,65536,12815540287578,29,243,12557203861987496549942405974799164743658846608202288504963465590670056199,False,27,14,59369,26053,True
size-6_16_8796093022208_to_17592186044416.txt,607,65536,11855559534723,22,228,245247599438926138256965308746920428694946250026004962848420492862791,False,23,11,43691,60899,True
size-6_16_8796093022208_to_17592186044416.txt,657,65536,9244655038011,3,246,86698536162399508693106832074110516589548460939717759212714211431595341201,False,27,13,63803,31963,True
size-6_16_8796093022208_to_17592186044416.txt,671,65536,14471747869393,41,250,1275831817663890839315342410417011670728299385872000523766113582093962642207,False,22,15,57947,47407,True
size-6_16_8796093022208_to_17592186044416.txt,714,65536,11999271606355,23,236,69922243751678439744608077128466147306493226641226997622335186436559391,False,23,10,47969,48563,True
size-6_16_8796093022208_to_17592186044416.txt,737,65536,17363195449303,62,252,3805795314483937918607581735112938208296286595506159049757807322724153501511,False,26,13,54217,60133,True
size-6_16_8796093022208_to_17592186044416.txt,759,65536,12277738336851,25,249,475748846885777219898842674558415641445873837264719433443221478235973026449,False,22,12,58657,47057,True
size-6_16_8796093022208_to_17592186044416.txt,777,65536,9252794928291,3,231,2631251429066591750815102317396155522916961881171099908932035108464449,False,24,12,40099,24077,True
size-6_16_8796093022208_to_17592186044416.txt,782,65536,9391390785640,4,230,1164970455648804089764046478812697473133905502871330660357556580384767,False,23,12,44963,19181,True
size-6_16_8796093022208_to_17592186044416.txt,791,65536,11042646354806,16,235,42474183287741370814908953794651921944556666526546979393274161996875377,False,24,12,18713,51853,True
size-6_16_8796093022208_to_17592186044416.txt,814,65536,11180983615568,17,227,172564913049087724487485633145059805464061557968906015287288976916481,False,22,10,53507,56941,True
size-6_16_8796093022208_to_17592186044416.txt,857,65536,11871480791438,22,243,7934156970574115188266633099430392775455417102870467813409239411274699217,False,26,13,62653,30893,True
size-6_16_8796093022208_to_17592186044416.txt,864,65536,9395781054413,4,231,2884842157278158831234356535124108475419824667795865318405116733615841,False,25,12,40519,17921,True
size-6_16_8796093022208_to_17592186044416.txt,892,65536,12011316376370,23,225,46248800921451000553433507219998829671527369218522013128858324640049,False,21,11,41341,55291,True
size-6_16_8796093022208_to_17592186044416.txt,970,65536,16417007573136,55,243,13873160904470616963405252080850543226260298648134449748999676612260565057,False,26,12,51239,57653,True
size-6_16_8796093022208_to_17592186044416.txt,990,65536,14356854322885,40,231,2173802429901734629175890446040813089574081120588249744355324296757791,False,24,11,54851,34213,True
size-6_16_8796093022208_to_17592186044416.txt,1082,65536,9271539336990,3,241,1800455928156549414210050005322806777609649510995679065058618169885512449,False,23,14,55829,6949,True
size-6_16_8796093022208_to_17592186044416.txt,1170,65536,11891747538736,22,241,2003943698350597413090199174699340618079377426381554535665438828892014897,False,22,13,50023,47903,True
size-6_16_8796093022208_to_17592186044416.txt,1178,65536,14918667934310,44,230,973761757942045839208183122441774300946876739941761153635687094773297,False,24,11,38273,51361,True
size-6_16_8796093022208_to_17592186044416.txt,1271,65536,9835301568560,7,232,3795341086874491142566207217830283126298960710390264420420010714857471,False,23,11,39097,51257,True
size-6_16_8796093022208_to_17592186044416.txt,1289,65536,16027023872378,52,245,48038421277345319176603019934134043818059661528831993396885551963729705799,False,23,14,62927,54293,True
size-6_16_8796093022208_to_17592186044416.txt,1312,65536,14791388112732,43,245,29684177498393566784421991218320506088847086591486410642072888999893996031,False,27,12,59159,37189,True
size-6_16_8796093022208_to_17592186044416.txt,1327,65536,12177814783078,24,226,88609965075549353267323189922385430007258782627464866862677085558449,False,21,14,61757,37501,True
size-6_16_8796093022208_to_17592186044416.txt,1341,65536,11079307427123,16,233,7755332230532629746875596358969108041132959171396814709612154435048049,False,23,14,38917,12101,True
size-6_16_8796093022208_to_17592186044416.txt,1351,65536,17545941442175,63,252,4052542305297017561339806731548681511679620389466842150492505322585719843871,False,28,13,35291,29717,True
size-6_16_8796093022208_to_17592186044416.txt,1357,65536,13418236835245,33,230,949502864335690682128255497002297468243861209646320237518641938516081,False,26,10,56443,37831,True
size-6_16_8796093022208_to_17592186044416.txt,1371,65536,9014015162848,1,233,12565962487163391398987536468901721742183499657862439349739762053156081,False,24,11,53719,51517,True
size-6_16_8796093022208_to_17592186044416.txt,1389,65536,10393319816181,11,228,312888827380828126490931350583822580457541077249009928394001787728401,False,24,10,58603,49367,True
size-6_16_8796093022208_to_17592186044416.txt,1496,65536,17003071932026,59,244,17122839463106644216393671495518950516047168417077923770513695115624735601,False,26,13,44987,33931,True
size-6_16_8796093022208_to_17592186044416.txt,1505,65536,15354064777771,47,235,54936999875781417180906626679475627175806507197840351977529240876525191,False,21,12,50777,41737,True
size-6_16_8796093022208_to_17592186044416.txt,1525,65536,9022979472705,1,222,5974068608451793408910988566836617572523524929580416013297509584817,False,22,11,27091,37309,True
size-6_16_8796093022208_to_17592186044416.txt,1589,65536,13432718482985,33,233,10947770585294478886368990283962693584787222464369045305023489712728497,False,22,12,55333,19429,True
size-6_16_8796093022208_to_17592186044416.txt,1592,65536,10406299644200,11,240,899889935029682511225429150065010811552017719005924136271659168643090431,False,25,13,50459,51157,True
size-6_16_8796093022208_to_17592186044416.txt,1598,65536,9303454687833,3,246,90060215969641999448755119784057345868440588053163304448612448513219992199,False,26,13,41149,46589,True
size-6_16_8796093022208_to_17592186044416.txt,1605,65536,14811004264581,43,243,7480290671262050401388973675783222039004027158284848195708810189016893537,False,25,12,40823,19801,True
size-6_16_8796093022208_to_17592186044416.txt,1613,65536,11646793230145,20,248,346661566876952564552123000571982405703829521089467517515475136677785440767,False,23,11,56909,31237,True
size-6_16_8796093022208_to_17592186044416.txt,1657,65536,16189037375263,53,251,2500308848507316251249885366398160920822096272556092342867850369650895633951,False,25,15,65029,21377,True
size-6_16_8796093022208_to_17592186044416.txt,1682,65536,11101003246265,16,248,259920708104466075498209001673350048665051847265163830868844659856120124999,False,26,11,40531,42227,True
size-6_16_8796093022208_to_17592186044416.txt,1686,65536,9862577721067,7,228,228458299412007515854039658298538667093711470353055976012117560303201,False,23,10,49787,29383,True
size-6_16_8796093022208_to_17592186044416.txt,1702,65536,13992995074058,37,237,118778001708695387877136452798798988458895059767304990005302143269544349,False,23,25,35407,53441,True
size-6_16_8796093022208_to_17592186044416.txt,1777,65536,10693019986328,13,242,4237148596282053435418704586644256736821414695685764867266044381073502449,False,26,13,56453,55819,True
size-6_16_8796093022208_to_17592186044416.txt,1812,65536,9179476295722,2,238,423954120235932505653096775232141164394733001387326494644241104752623617,False,23,12,65323,42373,True
size-6_16_8796093022208_to_17592186044416.txt,1818,65536,10834220761631,14,247,224622671215270840462614645247835404077452604150790303153817636291492809247,False,23,12,30757,62327,True
size-6_16_8796093022208_to_17592186044416.txt,1862,65536,12074988286305,23,232,5776469947226156590526382329205832372795941114860619307418347425510431,False,23,14,48121,45757,True
size-6_16_8796093022208_to_17592186044416.txt,1922,65536,10151714833293,9,234,25640265120431752916807070412073050255512882571027440658435397366358527,False,21,12,59123,7901,True
size-6_16_8796093022208_to_17592186044416.txt,1950,65536,9463638942571,4,227,178325431686245002990912190115147920156754991848425642354209714640449,False,22,11,26339,26501,True
size-6_16_8796093022208_to_17592186044416.txt,1977,65536,14972881175070,44,228,306124893513977422791756372025087418793056328306931813942118630736241,False,24,10,51307,28571,True
size-6_16_8796093022208_to_17592186044416.txt,1987,65536,15936573653006,51,235,27816671558408022150829182752101693692720506167864444007058586270811249,False,27,13,59863,20063,True
size-6_16_8796093022208_to_17592186044416.txt,2014,65536,11809511422885,21,229,673373298650249725455322494871611409969525866406962795654067095062791,False,24,10,54091,32933,True
size-6_16_8796093022208_to_17592186044416.txt,2035,65536,15940146114063,51,232,4469149348689068587006826405710961257450194980265312105241814575089601,False,23,12,63691,33863,True
size-6_16_8796093022208_to_17592186044416.txt,2036,65536,13738497603658,35,244,19059296990103134703067800286049361274819449126144043992497917686359724871,False,26,12,64171,47137,True
size-6_16_8796093022208_to_17592186044416.txt,2071,65536,15117035767925,45,235,50040837717997744042070885292895774856481796875887562648866218119085511,False,22,14,52567,40009,True
size-6_16_8796093022208_to_17592186044416.txt,2138,65536,9753440178600,6,226,76036020363572339671732299576571097145450846782321227923084893621791,False,25,10,63493,23539,True
size-6_16_8796093022208_to_17592186044416.txt,2171,65536,8932573394360,0,233,11899963047438172213764813525088261453102168173907585129234396127086049,False,22,13,58403,57947,True
